Sequence_ID	Locus_Tag	Position	Strand	Window_Size	GC_Content
TIGR4_NEG_SP_1732-1635989-r	SP_1732	1635989	-	81	58.02
TIGR4_NEG_SP_1732-1636109-r	SP_1732	1636109	-	81	53.09
TIGR4_NEG_SP_1734-1637840-r	SP_1734	1637840	-	81	41.98
TIGR4_NEG_SP_1735-1639066-r	SP_1735	1639066	-	81	46.91
TIGR4_NEG_SP_1735-1639226-r	SP_1735	1639226	-	81	43.21
TIGR4_NEG_SP_1735-1639336-r	SP_1735	1639336	-	81	49.38
TIGR4_NEG_SP_1736-1640114-r	SP_1736	1640114	-	81	55.56
TIGR4_NEG_SP_1736-1640574-r	SP_1736	1640574	-	81	45.68
TIGR4_NEG_SP_1736-1640664-r	SP_1736	1640664	-	81	41.98
TIGR4_NEG_SP_1736-1640924-r	SP_1736	1640924	-	81	43.21
TIGR4_NEG_SP_1736-1641514-r	SP_1736	1641514	-	81	44.44
TIGR4_NEG_SP_1736-1641754-r	SP_1736	1641754	-	81	48.15
TIGR4_NEG_SP_1739-1643931-r	SP_1739	1643931	-	81	41.98
TIGR4_NEG_SP_1739-1643941-r	SP_1739	1643941	-	81	45.68
TIGR4_NEG_SP_1739-1644081-r	SP_1739	1644081	-	81	45.68
TIGR4_NEG_SP_1739-1644481-r	SP_1739	1644481	-	81	41.98
TIGR4_NEG_SP_1742-1646245-r	SP_1742	1646245	-	81	49.38
TIGR4_NEG_SP_1742-1646755-r	SP_1742	1646755	-	81	50.62
TIGR4_NEG_SP_1745-1648367-r	SP_1745	1648367	-	81	34.57
TIGR4_NEG_SP_1745-1648477-r	SP_1745	1648477	-	81	25.93
TIGR4_NEG_SP_1747-1649231-r	SP_1747	1649231	-	81	56.79
TIGR4_NEG_SP_1749-1650547-r	SP_1749	1650547	-	81	45.68
TIGR4_NEG_SP_1749-1650907-r	SP_1749	1650907	-	81	43.21
TIGR4_NEG_SP_1751-1652328-r	SP_1751	1652328	-	81	41.98
TIGR4_NEG_SP_1754-1655439-f	SP_1754	1655439	+	81	40.74
TIGR4_NEG_SP_1754-1655679-f	SP_1754	1655679	+	81	46.91
TIGR4_NEG_SP_1762-1664812-r	SP_1762	1664812	-	81	37.04
TIGR4_NEG_SP_1762-1664872-r	SP_1762	1664872	-	81	33.33
TIGR4_NEG_SP_1762-1664932-r	SP_1762	1664932	-	81	39.51
TIGR4_NEG_SP_1762-1665192-r	SP_1762	1665192	-	81	32.1
TIGR4_NEG_SP_1763-1666172-r	SP_1763	1666172	-	81	32.1
TIGR4_NEG_SP_1763-1666552-r	SP_1763	1666552	-	81	43.21
TIGR4_NEG_SP_1765-1667871-r	SP_1765	1667871	-	81	29.63
TIGR4_NEG_SP_1765-1668051-r	SP_1765	1668051	-	81	34.57
TIGR4_NEG_SP_1766-1669356-r	SP_1766	1669356	-	81	37.04
TIGR4_NEG_SP_1766-1669496-r	SP_1766	1669496	-	81	32.1
TIGR4_NEG_SP_1767-1670557-r	SP_1767	1670557	-	81	39.51
TIGR4_NEG_SP_1767-1670907-r	SP_1767	1670907	-	81	37.04
TIGR4_NEG_SP_1767-1671147-r	SP_1767	1671147	-	81	39.51
TIGR4_NEG_SP_1767-1671277-r	SP_1767	1671277	-	81	39.51
TIGR4_NEG_SP_1767-1671437-r	SP_1767	1671437	-	81	34.57
TIGR4_NEG_SP_1767-1671497-r	SP_1767	1671497	-	81	37.04
TIGR4_NEG_SP_1767-1671897-r	SP_1767	1671897	-	81	39.51
TIGR4_NEG_SP_1767-1672087-r	SP_1767	1672087	-	81	35.8
TIGR4_NEG_SP_1771-1676822-r	SP_1771	1676822	-	81	38.27
TIGR4_NEG_SP_1771-1677602-r	SP_1771	1677602	-	81	39.51
TIGR4_NEG_SP_1771-1677682-r	SP_1771	1677682	-	81	29.63
TIGR4_NEG_SP_1772-1678907-r	SP_1772	1678907	-	81	59.26
TIGR4_NEG_SP_1772-1678927-r	SP_1772	1678927	-	81	55.56
TIGR4_NEG_SP_1772-1679067-r	SP_1772	1679067	-	81	51.85
TIGR4_NEG_SP_1772-1680477-r	SP_1772	1680477	-	81	56.79
TIGR4_NEG_SP_1772-1680487-r	SP_1772	1680487	-	81	56.79
TIGR4_NEG_SP_1772-1681037-r	SP_1772	1681037	-	81	55.56
TIGR4_NEG_SP_1772-1681977-r	SP_1772	1681977	-	81	56.79
TIGR4_NEG_SP_1772-1682267-r	SP_1772	1682267	-	81	60.49
TIGR4_NEG_SP_1772-1683237-r	SP_1772	1683237	-	81	56.79
TIGR4_NEG_SP_1772-1683857-r	SP_1772	1683857	-	81	55.56
TIGR4_NEG_SP_1772-1684117-r	SP_1772	1684117	-	81	55.56
TIGR4_NEG_SP_1772-1684407-r	SP_1772	1684407	-	81	59.26
TIGR4_NEG_SP_1772-1684967-r	SP_1772	1684967	-	81	59.26
TIGR4_NEG_SP_1772-1685147-r	SP_1772	1685147	-	81	55.56
TIGR4_NEG_SP_1772-1685807-r	SP_1772	1685807	-	81	56.79
TIGR4_NEG_SP_1772-1686767-r	SP_1772	1686767	-	81	51.85
TIGR4_NEG_SP_1772-1687807-r	SP_1772	1687807	-	81	55.56
TIGR4_NEG_SP_1772-1687847-r	SP_1772	1687847	-	81	53.09
TIGR4_NEG_SP_1772-1687937-r	SP_1772	1687937	-	81	56.79
TIGR4_NEG_SP_1772-1688377-r	SP_1772	1688377	-	81	54.32
TIGR4_NEG_SP_1772-1689617-r	SP_1772	1689617	-	81	51.85
TIGR4_NEG_SP_1772-1689877-r	SP_1772	1689877	-	81	54.32
TIGR4_NEG_SP_1772-1690027-r	SP_1772	1690027	-	81	58.02
TIGR4_NEG_SP_1772-1690507-r	SP_1772	1690507	-	81	53.09
TIGR4_NEG_SP_1772-1691137-r	SP_1772	1691137	-	81	50.62
TIGR4_NEG_SP_1772-1692167-r	SP_1772	1692167	-	81	46.91
TIGR4_NEG_SP_1772-1692257-r	SP_1772	1692257	-	81	51.85
TIGR4_NEG_SP_1777-1695481-f	SP_1777	1695481	+	81	49.38
TIGR4_NEG_SP_1778-1696509-r	SP_1778	1696509	-	81	48.15
TIGR4_NEG_SP_1779-1697048-r	SP_1779	1697048	-	81	34.57
TIGR4_NEG_SP_1780-1698178-r	SP_1780	1698178	-	81	50.62
TIGR4_NEG_SP_1780-1698968-r	SP_1780	1698968	-	81	43.21
TIGR4_NEG_SP_1780-1699398-r	SP_1780	1699398	-	81	44.44
TIGR4_NEG_SP_1781-1699605-r	SP_1781	1699605	-	81	51.85
TIGR4_NEG_SP_1781-1700065-r	SP_1781	1700065	-	81	44.44
TIGR4_NEG_SP_1783-1701546-r	SP_1783	1701546	-	81	39.51
TIGR4_NEG_SP_1783-1701726-r	SP_1783	1701726	-	81	41.98
TIGR4_NEG_SP_1784-1702535-r	SP_1784	1702535	-	81	39.51
TIGR4_NEG_SP_1785-1702992-r	SP_1785	1702992	-	81	45.68
TIGR4_NEG_SP_1786-1703743-r	SP_1786	1703743	-	81	40.74
TIGR4_NEG_SP_1790-1705735-f	SP_1790	1705735	+	81	45.68
TIGR4_NEG_SP_1790-1705805-f	SP_1790	1705805	+	81	45.68
TIGR4_NEG_SP_1790-1706005-f	SP_1790	1706005	+	81	43.21
TIGR4_NEG_SP_1792-1707383-r	SP_1792	1707383	-	81	40.74
TIGR4_NEG_SP_1793-1708905-r	SP_1793	1708905	-	81	25.93
TIGR4_NEG_SP_1798-1714447-r	SP_1798	1714447	-	81	35.8
TIGR4_NEG_SP_1799-1715355-r	SP_1799	1715355	-	81	33.33
TIGR4_NEG_SP_1800-1716888-r	SP_1800	1716888	-	81	32.1
TIGR4_NEG_SP_1800-1716928-r	SP_1800	1716928	-	81	29.63
TIGR4_NEG_SP_1800-1717268-r	SP_1800	1717268	-	81	27.16
TIGR4_NEG_SP_1800-1717468-r	SP_1800	1717468	-	81	28.4
TIGR4_NEG_SP_1802-1718970-f	SP_1802	1718970	+	81	35.8
TIGR4_NEG_SP_1808-1721642-f	SP_1808	1721642	+	81	49.38
TIGR4_NEG_SP_1808-1721782-f	SP_1808	1721782	+	81	53.09
TIGR4_NEG_SP_1809-1722493-r	SP_1809	1722493	-	81	35.8
TIGR4_NEG_SP_1809-1722813-r	SP_1809	1722813	-	81	40.74
TIGR4_NEG_SP_1810-1723589-r	SP_1810	1723589	-	81	27.16
TIGR4_NEG_SP_1811-1724582-r	SP_1811	1724582	-	81	50.62
TIGR4_NEG_SP_1812-1726061-r	SP_1812	1726061	-	81	49.38
TIGR4_NEG_SP_1812-1726321-r	SP_1812	1726321	-	81	44.44
TIGR4_NEG_SP_1814-1727628-r	SP_1814	1727628	-	81	50.62
TIGR4_NEG_SP_1815-1728392-r	SP_1815	1728392	-	81	49.38
TIGR4_NEG_SP_1817-1729960-r	SP_1817	1729960	-	81	35.8
TIGR4_NEG_SP_1817-1730070-r	SP_1817	1730070	-	81	43.21
TIGR4_NEG_SP_1817-1730420-r	SP_1817	1730420	-	81	46.91
TIGR4_NEG_SP_1831-1742390-r	SP_1831	1742390	-	81	34.57
TIGR4_NEG_SP_1833-1743823-r	SP_1833	1743823	-	81	34.57
TIGR4_NEG_SP_1833-1744763-r	SP_1833	1744763	-	81	28.4
TIGR4_NEG_SP_1833-1744943-r	SP_1833	1744943	-	81	32.1
TIGR4_NEG_SP_1837-1746442-r	SP_1837	1746442	-	81	43.21
TIGR4_NEG_SP_1839-1748846-r	SP_1839	1748846	-	81	48.15
TIGR4_NEG_SP_1839-1749006-r	SP_1839	1749006	-	81	41.98
TIGR4_NEG_SP_1839-1749396-r	SP_1839	1749396	-	81	49.38
TIGR4_NEG_SP_1839-1749856-r	SP_1839	1749856	-	81	45.68
TIGR4_NEG_SP_1840-1750847-r	SP_1840	1750847	-	81	41.98
TIGR4_NEG_SP_1840-1750887-r	SP_1840	1750887	-	81	41.98
TIGR4_NEG_SP_1840-1751577-r	SP_1840	1751577	-	81	41.98
TIGR4_NEG_SP_1840-1751727-r	SP_1840	1751727	-	81	44.44
TIGR4_NEG_SP_1841-1752298-r	SP_1841	1752298	-	81	45.68
TIGR4_NEG_SP_1848-1756418-f	SP_1848	1756418	+	81	53.09
TIGR4_NEG_SP_1849-1757260-r	SP_1849	1757260	-	81	32.1
TIGR4_NEG_SP_1850-1758048-r	SP_1850	1758048	-	81	28.4
TIGR4_NEG_SP_1850-1758098-r	SP_1850	1758098	-	81	34.57
TIGR4_NEG_SP_1853-1761328-r	SP_1853	1761328	-	81	38.27
TIGR4_NEG_SP_1854-1762131-f	SP_1854	1762131	+	81	39.51
TIGR4_NEG_SP_1854-1762471-f	SP_1854	1762471	+	81	38.27
TIGR4_NEG_SP_1855-1763024-r	SP_1855	1763024	-	81	38.27
TIGR4_NEG_SP_1855-1763174-r	SP_1855	1763174	-	81	53.09
TIGR4_NEG_SP_1855-1763214-r	SP_1855	1763214	-	81	53.09
TIGR4_NEG_SP_1855-1763604-r	SP_1855	1763604	-	81	41.98
TIGR4_NEG_SP_1855-1763614-r	SP_1855	1763614	-	81	41.98
TIGR4_NEG_SP_1857-1764859-r	SP_1857	1764859	-	81	39.51
TIGR4_NEG_SP_1858-1766032-f	SP_1858	1766032	+	81	40.74
TIGR4_NEG_SP_1860-1768056-r	SP_1860	1768056	-	81	41.98
TIGR4_NEG_SP_1862-1770252-r	SP_1862	1770252	-	81	48.15
TIGR4_NEG_SP_1869-1775207-f	SP_1869	1775207	+	81	50.62
TIGR4_NEG_SP_1871-1776704-f	SP_1871	1776704	+	81	43.21
TIGR4_NEG_SP_1872-1777542-f	SP_1872	1777542	+	81	43.21
TIGR4_NEG_SP_1874-1778744-r	SP_1874	1778744	-	81	50.62
TIGR4_NEG_SP_1874-1779214-r	SP_1874	1779214	-	81	44.44
TIGR4_NEG_SP_1875-1779683-r	SP_1875	1779683	-	81	48.15
TIGR4_NEG_SP_1881-1783973-r	SP_1881	1783973	-	81	54.32
TIGR4_NEG_SP_1881-1783983-r	SP_1881	1783983	-	81	55.56
TIGR4_NEG_SP_1883-1785789-r	SP_1883	1785789	-	81	39.51
TIGR4_NEG_SP_1883-1786299-r	SP_1883	1786299	-	81	41.98
TIGR4_NEG_SP_1885-1789244-f	SP_1885	1789244	+	81	40.74
TIGR4_NEG_SP_1888-1792497-r	SP_1888	1792497	-	81	40.74
TIGR4_NEG_SP_1888-1792667-r	SP_1888	1792667	-	81	35.8
TIGR4_NEG_SP_1888-1792807-r	SP_1888	1792807	-	81	44.44
TIGR4_NEG_SP_1890-1794429-r	SP_1890	1794429	-	81	46.91
TIGR4_NEG_SP_1890-1794449-r	SP_1890	1794449	-	81	43.21
TIGR4_NEG_SP_1890-1794719-r	SP_1890	1794719	-	81	45.68
TIGR4_NEG_SP_1890-1794829-r	SP_1890	1794829	-	81	40.74
TIGR4_NEG_SP_1891-1795892-r	SP_1891	1795892	-	81	40.74
TIGR4_NEG_SP_1891-1796062-r	SP_1891	1796062	-	81	43.21
TIGR4_NEG_SP_1891-1796222-r	SP_1891	1796222	-	81	41.98
TIGR4_NEG_SP_1891-1796502-r	SP_1891	1796502	-	81	38.27
TIGR4_NEG_SP_1891-1796612-r	SP_1891	1796612	-	81	41.98
TIGR4_NEG_SP_1891-1797302-r	SP_1891	1797302	-	81	40.74
TIGR4_NEG_SP_1891-1797352-r	SP_1891	1797352	-	81	32.1
TIGR4_NEG_SP_1893-1798516-r	SP_1893	1798516	-	81	39.51
TIGR4_NEG_SP_1893-1798666-r	SP_1893	1798666	-	81	41.98
TIGR4_NEG_SP_1893-1798966-r	SP_1893	1798966	-	81	39.51
TIGR4_NEG_SP_1894-1800397-r	SP_1894	1800397	-	81	35.8
TIGR4_NEG_SP_1894-1800647-r	SP_1894	1800647	-	81	35.8
TIGR4_NEG_SP_1896-1802314-r	SP_1896	1802314	-	81	43.21
TIGR4_NEG_SP_1898-1804965-r	SP_1898	1804965	-	81	43.21
TIGR4_NEG_SP_1898-1805105-r	SP_1898	1805105	-	81	41.98
TIGR4_NEG_SP_1898-1805225-r	SP_1898	1805225	-	81	32.1
TIGR4_NEG_SP_1898-1805295-r	SP_1898	1805295	-	81	41.98
TIGR4_NEG_SP_1898-1805885-r	SP_1898	1805885	-	81	41.98
TIGR4_NEG_SP_1898-1805935-r	SP_1898	1805935	-	81	45.68
TIGR4_NEG_SP_1899-1806925-f	SP_1899	1806925	+	81	38.27
TIGR4_NEG_SP_1900-1808252-f	SP_1900	1808252	+	81	37.04
TIGR4_NEG_SP_1901-1816065-r	SP_1901	1816065	-	81	32.1
TIGR4_NEG_SP_1902-1817038-f	SP_1902	1817038	+	81	29.63
TIGR4_NEG_SP_1906-1820422-r	SP_1906	1820422	-	81	43.21
TIGR4_NEG_SP_1906-1820662-r	SP_1906	1820662	-	81	44.44
TIGR4_NEG_SP_1906-1821002-r	SP_1906	1821002	-	81	48.15
TIGR4_NEG_SP_1908-1822600-r	SP_1908	1822600	-	81	48.15
TIGR4_NEG_SP_1910-1824116-r	SP_1910	1824116	-	81	38.27
TIGR4_NEG_SP_1914-1826010-r	SP_1914	1826010	-	81	38.27
TIGR4_NEG_SP_1917-1827520-r	SP_1917	1827520	-	81	40.74
TIGR4_NEG_SP_1920-1829904-r	SP_1920	1829904	-	81	45.68
TIGR4_NEG_SP_1922-1830379-r	SP_1922	1830379	-	81	41.98
TIGR4_NEG_SP_1923-1832416-r	SP_1923	1832416	-	81	49.38
TIGR4_NEG_SP_1923-1832646-r	SP_1923	1832646	-	81	37.04
TIGR4_NEG_SP_1933-1837652-r	SP_1933	1837652	-	81	34.57
TIGR4_NEG_SP_1933-1837722-r	SP_1933	1837722	-	81	29.63
TIGR4_NEG_SP_1937-1840605-r	SP_1937	1840605	-	81	46.91
TIGR4_NEG_SP_1937-1840815-r	SP_1937	1840815	-	81	45.68
TIGR4_NEG_SP_1937-1841155-r	SP_1937	1841155	-	81	45.68
TIGR4_NEG_SP_1937-1841185-r	SP_1937	1841185	-	81	45.68
TIGR4_NEG_SP_1939-1841927-r	SP_1939	1841927	-	81	43.21
TIGR4_NEG_SP_1939-1842297-r	SP_1939	1842297	-	81	38.27
TIGR4_NEG_SP_1940-1844273-r	SP_1940	1844273	-	81	48.15
TIGR4_NEG_SP_1950-1851162-f	SP_1950	1851162	+	81	27.16
TIGR4_NEG_SP_1950-1851572-f	SP_1950	1851572	+	81	25.93
TIGR4_NEG_SP_1950-1851892-f	SP_1950	1851892	+	81	19.75
TIGR4_NEG_SP_1950-1852612-f	SP_1950	1852612	+	81	27.16
TIGR4_NEG_SP_1950-1853392-f	SP_1950	1853392	+	81	24.69
TIGR4_NEG_SP_1952-1855357-f	SP_1952	1855357	+	81	32.1
TIGR4_NEG_SP_1954-1858545-f	SP_1954	1858545	+	81	34.57
TIGR4_NEG_SP_1959-1862181-r	SP_1959	1862181	-	81	40.74
TIGR4_NEG_SP_1960-1862835-r	SP_1960	1862835	-	81	51.85
TIGR4_NEG_SP_1960-1863055-r	SP_1960	1863055	-	81	44.44
TIGR4_NEG_SP_1960-1863595-r	SP_1960	1863595	-	81	46.91
TIGR4_NEG_SP_1960-1864915-r	SP_1960	1864915	-	81	49.38
TIGR4_NEG_SP_1960-1865315-r	SP_1960	1865315	-	81	45.68
TIGR4_NEG_SP_1960-1865885-r	SP_1960	1865885	-	81	49.38
TIGR4_NEG_SP_1960-1865895-r	SP_1960	1865895	-	81	49.38
TIGR4_NEG_SP_1960-1865965-r	SP_1960	1865965	-	81	45.68
TIGR4_NEG_SP_1961-1866765-r	SP_1961	1866765	-	81	49.38
TIGR4_NEG_SP_1961-1867495-r	SP_1961	1867495	-	81	48.15
TIGR4_NEG_SP_1961-1867705-r	SP_1961	1867705	-	81	45.68
TIGR4_NEG_SP_1961-1868025-r	SP_1961	1868025	-	81	50.62
TIGR4_NEG_SP_1961-1868125-r	SP_1961	1868125	-	81	45.68
TIGR4_NEG_SP_1961-1868545-r	SP_1961	1868545	-	81	38.27
TIGR4_NEG_SP_1961-1869395-r	SP_1961	1869395	-	81	45.68
TIGR4_NEG_SP_1961-1869545-r	SP_1961	1869545	-	81	41.98
TIGR4_NEG_SP_1961-1869665-r	SP_1961	1869665	-	81	38.27
TIGR4_NEG_SP_1961-1869835-r	SP_1961	1869835	-	81	34.57
TIGR4_NEG_SP_1963-1870970-r	SP_1963	1870970	-	81	44.44
TIGR4_NEG_SP_1963-1871330-r	SP_1963	1871330	-	81	43.21
TIGR4_NEG_SP_1963-1871710-r	SP_1963	1871710	-	81	41.98
TIGR4_NEG_SP_1964-1872890-r	SP_1964	1872890	-	81	43.21
TIGR4_NEG_SP_1966-1874074-r	SP_1966	1874074	-	81	45.68
TIGR4_NEG_SP_1966-1874414-r	SP_1966	1874414	-	81	49.38
TIGR4_NEG_SP_1967-1875319-r	SP_1967	1875319	-	81	43.21
TIGR4_NEG_SP_1969-1876638-r	SP_1969	1876638	-	81	53.09
TIGR4_NEG_SP_1970-1877182-r	SP_1970	1877182	-	81	41.98
TIGR4_NEG_SP_1970-1877642-r	SP_1970	1877642	-	81	50.62
TIGR4_NEG_SP_1973-1879135-r	SP_1973	1879135	-	81	44.44
TIGR4_NEG_SP_1976-1881146-r	SP_1976	1881146	-	81	45.68
TIGR4_NEG_SP_1976-1881166-r	SP_1976	1881166	-	81	41.98
TIGR4_NEG_SP_1978-1882326-r	SP_1978	1882326	-	81	46.91
TIGR4_NEG_SP_1978-1882686-r	SP_1978	1882686	-	81	43.21
TIGR4_NEG_SP_1978-1882856-r	SP_1978	1882856	-	81	41.98
TIGR4_NEG_SP_1978-1882956-r	SP_1978	1882956	-	81	48.15
TIGR4_NEG_SP_1981-1885878-r	SP_1981	1885878	-	81	48.15
TIGR4_NEG_SP_1982-1886776-r	SP_1982	1886776	-	81	48.15
TIGR4_NEG_SP_1984-1888228-r	SP_1984	1888228	-	81	40.74
TIGR4_NEG_SP_1984-1888278-r	SP_1984	1888278	-	81	39.51
TIGR4_NEG_SP_1987-1890182-r	SP_1987	1890182	-	81	38.27
TIGR4_NEG_SP_1988-1892195-r	SP_1988	1892195	-	81	41.98
TIGR4_NEG_SP_1994-1897509-r	SP_1994	1897509	-	81	40.74
TIGR4_NEG_SP_1994-1897729-r	SP_1994	1897729	-	81	55.56
TIGR4_NEG_SP_1997-1899422-r	SP_1997	1899422	-	81	45.68
TIGR4_NEG_SP_1997-1899672-r	SP_1997	1899672	-	81	49.38
TIGR4_NEG_SP_1997-1900262-r	SP_1997	1900262	-	81	49.38
TIGR4_NEG_SP_1998-1901036-f	SP_1998	1901036	+	81	48.15
TIGR4_NEG_SP_1999-1902994-r	SP_1999	1902994	-	81	34.57
TIGR4_NEG_SP_2002-1905486-r	SP_2002	1905486	-	81	37.04
TIGR4_NEG_SP_2007-1914825-r	SP_2007	1914825	-	81	35.8
TIGR4_NEG_SP_2007-1915005-r	SP_2007	1915005	-	81	39.51
TIGR4_NEG_SP_2010-1916797-r	SP_2010	1916797	-	81	43.21
TIGR4_NEG_SP_2012-1919182-r	SP_2012	1919182	-	81	43.21
TIGR4_NEG_SP_2013-1920586-r	SP_2013	1920586	-	81	28.4
TIGR4_NEG_SP_2016-1922615-r	SP_2016	1922615	-	81	39.51
TIGR4_NEG_SP_2017-1923884-f	SP_2017	1923884	+	81	44.44
TIGR4_NEG_SP_2021-1926707-f	SP_2021	1926707	+	81	38.27
TIGR4_NEG_SP_2021-1926777-f	SP_2021	1926777	+	81	35.8
TIGR4_NEG_SP_2022-1927936-f	SP_2022	1927936	+	81	30.86
TIGR4_NEG_SP_2022-1928096-f	SP_2022	1928096	+	81	32.1
TIGR4_NEG_SP_2022-1928356-f	SP_2022	1928356	+	81	32.1
TIGR4_NEG_SP_2026-1930905-r	SP_2026	1930905	-	81	37.04
TIGR4_NEG_SP_2026-1931885-r	SP_2026	1931885	-	81	44.44
TIGR4_NEG_SP_2026-1932155-r	SP_2026	1932155	-	81	38.27
TIGR4_NEG_SP_2026-1932915-r	SP_2026	1932915	-	81	51.85
TIGR4_NEG_SP_2027-1933786-r	SP_2027	1933786	-	81	41.98
TIGR4_NEG_SP_2030-1935388-r	SP_2030	1935388	-	81	38.27
TIGR4_NEG_SP_2030-1936538-r	SP_2030	1936538	-	81	40.74
TIGR4_NEG_SP_2031-1937528-r	SP_2031	1937528	-	81	44.44
TIGR4_NEG_SP_2039-1944922-r	SP_2039	1944922	-	81	33.33
TIGR4_NEG_SP_2041-1946961-r	SP_2041	1946961	-	81	38.27
TIGR4_NEG_SP_2041-1947091-r	SP_2041	1947091	-	81	51.85
TIGR4_NEG_SP_2044-1948430-r	SP_2044	1948430	-	81	40.74
TIGR4_NEG_SP_2045-1949611-r	SP_2045	1949611	-	81	45.68
TIGR4_NEG_SP_2052-1953041-r	SP_2052	1953041	-	81	44.44
TIGR4_NEG_SP_2053-1954395-r	SP_2053	1954395	-	81	40.74
TIGR4_NEG_SP_2055-1955508-r	SP_2055	1955508	-	81	37.04
TIGR4_NEG_SP_2055-1955518-r	SP_2055	1955518	-	81	38.27
TIGR4_NEG_SP_2055-1955588-r	SP_2055	1955588	-	81	45.68
TIGR4_NEG_SP_2055-1955628-r	SP_2055	1955628	-	81	40.74
TIGR4_NEG_SP_2055-1955748-r	SP_2055	1955748	-	81	40.74
TIGR4_NEG_SP_2056-1956629-r	SP_2056	1956629	-	81	48.15
TIGR4_NEG_SP_2056-1957299-r	SP_2056	1957299	-	81	38.27
TIGR4_NEG_SP_2057-1957783-r	SP_2057	1957783	-	81	45.68
TIGR4_NEG_SP_2057-1957973-r	SP_2057	1957973	-	81	41.98
TIGR4_NEG_SP_2057-1958013-r	SP_2057	1958013	-	81	37.04
TIGR4_NEG_SP_2057-1958203-r	SP_2057	1958203	-	81	45.68
TIGR4_NEG_SP_2057-1958423-r	SP_2057	1958423	-	81	45.68
TIGR4_NEG_SP_2057-1958553-r	SP_2057	1958553	-	81	37.04
TIGR4_NEG_SP_2057-1958743-r	SP_2057	1958743	-	81	35.8
TIGR4_NEG_SP_2057-1958763-r	SP_2057	1958763	-	81	43.21
TIGR4_NEG_SP_2059-1961160-f	SP_2059	1961160	+	81	41.98
TIGR4_NEG_SP_2059-1961190-f	SP_2059	1961190	+	81	39.51
TIGR4_NEG_SP_2059-1961390-f	SP_2059	1961390	+	81	39.51
TIGR4_NEG_SP_2059-1961490-f	SP_2059	1961490	+	81	41.98
TIGR4_NEG_SP_2060-1961785-r	SP_2060	1961785	-	81	45.68
TIGR4_NEG_SP_2060-1962145-r	SP_2060	1962145	-	81	44.44
TIGR4_NEG_SP_2061-1962686-r	SP_2061	1962686	-	81	38.27
TIGR4_NEG_SP_2063-1963974-r	SP_2063	1963974	-	81	44.44
TIGR4_NEG_SP_2065-1965886-r	SP_2065	1965886	-	81	43.21
TIGR4_NEG_SP_2066-1967517-r	SP_2066	1967517	-	81	39.51
TIGR4_NEG_SP_2067-1969377-r	SP_2067	1969377	-	81	33.33
TIGR4_NEG_SP_2069-1977467-r	SP_2069	1977467	-	81	45.68
TIGR4_NEG_SP_2069-1977647-r	SP_2069	1977647	-	81	44.44
TIGR4_NEG_SP_2070-1979141-r	SP_2070	1979141	-	81	40.74
TIGR4_NEG_SP_2073-1981538-r	SP_2073	1981538	-	81	45.68
TIGR4_NEG_SP_2073-1981788-r	SP_2073	1981788	-	81	45.68
TIGR4_NEG_SP_2073-1981948-r	SP_2073	1981948	-	81	49.38
TIGR4_NEG_SP_2075-1983666-r	SP_2075	1983666	-	81	48.15
TIGR4_NEG_SP_2075-1984176-r	SP_2075	1984176	-	81	44.44
TIGR4_NEG_SP_2075-1984356-r	SP_2075	1984356	-	81	43.21
TIGR4_NEG_SP_2075-1984496-r	SP_2075	1984496	-	81	38.27
TIGR4_NEG_SP_2077-1987641-r	SP_2077	1987641	-	81	38.27
TIGR4_NEG_SP_2078-1988653-f	SP_2078	1988653	+	81	44.44
TIGR4_NEG_SP_2078-1988953-f	SP_2078	1988953	+	81	43.21
TIGR4_NEG_SP_2078-1989093-f	SP_2078	1989093	+	81	41.98
TIGR4_NEG_SP_2078-1989293-f	SP_2078	1989293	+	81	45.68
TIGR4_NEG_SP_2084-1993494-f	SP_2084	1993494	+	81	48.15
TIGR4_NEG_SP_2085-1994750-f	SP_2085	1994750	+	81	37.04
TIGR4_NEG_SP_2085-1995150-f	SP_2085	1995150	+	81	45.68
TIGR4_NEG_SP_2089-1997758-f	SP_2089	1997758	+	81	40.74
TIGR4_NEG_SP_2090-1998408-r	SP_2090	1998408	-	81	32.1
TIGR4_NEG_SP_2092-1999938-f	SP_2092	1999938	+	81	35.8
TIGR4_NEG_SP_2092-2000238-f	SP_2092	2000238	+	81	49.38
TIGR4_NEG_SP_2092-2000358-f	SP_2092	2000358	+	81	48.15
TIGR4_NEG_SP_2093-2001305-f	SP_2093	2001305	+	81	25.93
TIGR4_NEG_SP_2093-2001505-f	SP_2093	2001505	+	81	22.22
TIGR4_NEG_SP_2095-2003178-r	SP_2095	2003178	-	81	41.98
TIGR4_NEG_SP_2096-2003959-r	SP_2096	2003959	-	81	44.44
TIGR4_NEG_SP_2097-2005037-r	SP_2097	2005037	-	81	55.56
TIGR4_NEG_SP_2098-2005845-r	SP_2098	2005845	-	81	45.68
TIGR4_NEG_SP_2098-2006065-r	SP_2098	2006065	-	81	39.51
TIGR4_NEG_SP_2098-2006225-r	SP_2098	2006225	-	81	37.04
TIGR4_NEG_SP_2098-2006325-r	SP_2098	2006325	-	81	34.57
TIGR4_NEG_SP_2099-2007341-r	SP_2099	2007341	-	81	40.74
TIGR4_NEG_SP_2099-2007361-r	SP_2099	2007361	-	81	37.04
TIGR4_NEG_SP_2099-2008481-r	SP_2099	2008481	-	81	45.68
TIGR4_NEG_SP_2100-2009458-f	SP_2100	2009458	+	81	53.09
