Sequence_ID	Locus_Tag	Chromosome	TSS_Position	Strand	Upstream_bp	Downstream_bp	Window_Size	GC_Content	UTR5_Length	Location_Type	Confidence_Sheet	Processed_Coverage	Processed_Ratio
TIGR4_SP_0203_TSS_190834_+	SP_0203	NC_003028.3	190834	+	60	20	81	45.68	55.0	tss_within_coding	Low Confidence (TSS_2.1)	121.0	1.03418803418803
TIGR4_SP_0204_TSS_191045_+	SP_0204	NC_003028.3	191045	+	60	20	81	35.8	28.0	tss_intergenic	Low Confidence (TSS_2.1)	31.0	1.0
TIGR4_SP_0205_TSS_191400_+	SP_0205	NC_003028.3	191400	+	60	20	81	49.38	172.0	tss_within_coding	Low Confidence (TSS_2.1)	14.0	1.75
TIGR4_SP_0206_TSS_192019_+	SP_0206	NC_003028.3	192019	+	60	20	81	37.04	140.0	tss_within_coding	High Confidence (TSS_100.4)	131.0	6.89473684210526
TIGR4_SP_0207_TSS_192314_+	SP_0207	NC_003028.3	192314	+	60	20	81	37.04	123.0	tss_within_coding	Low Confidence (TSS_2.1)	21.0	1.10526315789474
TIGR4_SP_0208_TSS_192910_+	SP_0208	NC_003028.3	192910	+	60	20	81	38.27	132.0	tss_intergenic	High Confidence (TSS_100.4)	6375.0	5.41171477079796
TIGR4_nan_TSS_193269_+	nan	NC_003028.3	193269	+	60	20	81	37.04	NA		Secondary TSS, High confidence		
TIGR4_SP_0209_TSS_193352_+	SP_0209	NC_003028.3	193352	+	60	20	81	32.1	215.0	tss_intergenic	High Confidence (TSS_100.4)	279.0	279.0
TIGR4_SP_0210_TSS_194045_+	SP_0210	NC_003028.3	194045	+	60	20	81	55.56	173.0	tss_within_coding	Low Confidence (TSS_2.1)	1157.0	1.190329218107
TIGR4_SP_0211_TSS_194691_+	SP_0211	NC_003028.3	194691	+	60	20	81	37.04	150.0	tss_within_coding	Low Confidence (TSS_2.1)	79.0	1.31666666666667
TIGR4_SP_0212_TSS_194878_+	SP_0212	NC_003028.3	194878	+	60	20	81	35.8	277.0	tss_within_coding	High Confidence (TSS_100.4)	174.0	174.0
TIGR4_nan_TSS_195120_+	nan	NC_003028.3	195120	+	60	20	81	34.57	NA		Secondary TSS, Low confidence		
TIGR4_nan_TSS_195879_+	nan	NC_003028.3	195879	+	60	20	81	49.38	NA		Secondary TSS, Low confidence		
TIGR4_SP_0213_TSS_196070_+	SP_0213	NC_003028.3	196070	+	60	20	81	44.44	22.0	tss_intergenic	High Confidence (TSS_100.4)	1996.0	1996.0
TIGR4_nan_TSS_196210_+	nan	NC_003028.3	196210	+	60	20	81	37.04	NA		Secondary TSS, Low confidence		
TIGR4_SP_0215_TSS_196402_+	SP_0215	NC_003028.3	196402	+	60	20	81	39.51	340.0	tss_within_coding	High Confidence (TSS_100.4)	949.0	949.0
TIGR4_nan_TSS_196728_+	nan	NC_003028.3	196728	+	60	20	81	43.21	NA		Secondary TSS, High confidence		
TIGR4_nan_TSS_197020_+	nan	NC_003028.3	197020	+	60	20	81	39.51	NA		Secondary TSS, Low confidence		
TIGR4_SP_0216_TSS_197068_+	SP_0216	NC_003028.3	197068	+	60	20	81	37.04	331.0	tss_within_coding	High Confidence (TSS_100.4)	1547.0	1547.0
TIGR4_SP_0217_TSS_197575_+	SP_0217	NC_003028.3	197575	+	60	20	81	48.15	247.0	tss_within_coding	High Confidence (TSS_100.4)	2473.0	2473.0
TIGR4_nan_TSS_197648_+	nan	NC_003028.3	197648	+	60	20	81	44.44	NA		Secondary TSS, Low confidence		
TIGR4_SP_0218_TSS_197877_+	SP_0218	NC_003028.3	197877	+	60	20	81	37.04	176.0	tss_within_coding	High Confidence (TSS_100.4)	412.0	412.0
TIGR4_nan_TSS_197992_+	nan	NC_003028.3	197992	+	60	20	81	40.74	NA		Secondary TSS, Low confidence		
TIGR4_SP_0219_TSS_198091_+	SP_0219	NC_003028.3	198091	+	60	20	81	38.27	248.0	tss_within_coding	High Confidence (TSS_100.4)	631.0	631.0
TIGR4_nan_TSS_198270_+	nan	NC_003028.3	198270	+	60	20	81	45.68	NA		Secondary TSS, High confidence		
TIGR4_nan_TSS_198433_+	nan	NC_003028.3	198433	+	60	20	81	43.21	NA		Secondary TSS, Low confidence		
TIGR4_SP_0220_TSS_198578_+	SP_0220	NC_003028.3	198578	+	60	20	81	40.74	207.0	tss_within_coding	High Confidence (TSS_100.4)	374.0	374.0
TIGR4_SP_0221_TSS_198873_+	SP_0221	NC_003028.3	198873	+	60	20	81	41.98	241.0	tss_within_coding	High Confidence (TSS_100.4)	1577.0	1577.0
TIGR4_nan_TSS_198943_+	nan	NC_003028.3	198943	+	60	20	81	40.74	NA		Secondary TSS, Low confidence		
TIGR4_SP_0222_TSS_199478_+	SP_0222	NC_003028.3	199478	+	60	20	81	44.44	196.0	tss_within_coding	High Confidence (TSS_100.4)	751.0	751.0
TIGR4_nan_TSS_199537_+	nan	NC_003028.3	199537	+	60	20	81	41.98	NA		Secondary TSS, Low confidence		
TIGR4_trn0093_TSS_199936_+	trn0093	NC_003028.3	199936	+	60	20	81	38.27	88.0	tss_within_coding	Low Confidence (TSS_2.1)	138.0	1.04545454545455
TIGR4_SP_0224_TSS_200134_+	SP_0224	NC_003028.3	200134	+	60	20	81	40.74	94.0	tss_intergenic	High Confidence (TSS_100.4)	533.0	533.0
TIGR4_nan_TSS_200176_+	nan	NC_003028.3	200176	+	60	20	81	37.04	NA		Secondary TSS, High confidence		
TIGR4_nan_TSS_200711_+	nan	NC_003028.3	200711	+	60	20	81	34.57	NA		Secondary TSS, Low confidence		
TIGR4_SP_0225_TSS_200748_+	SP_0225	NC_003028.3	200748	+	60	20	81	38.27	70.0	tss_intergenic	High Confidence (TSS_100.4)	797.0	797.0
TIGR4_nan_TSS_201185_+	nan	NC_003028.3	201185	+	60	20	81	39.51	NA		Secondary TSS, Low confidence		
TIGR4_SP_0226_TSS_201386_+	SP_0226	NC_003028.3	201386	+	60	20	81	38.27	52.0	tss_intergenic	High Confidence (TSS_100.4)	156.0	156.0
TIGR4_SP_0227_TSS_201577_+	SP_0227	NC_003028.3	201577	+	60	20	81	49.38	235.0	tss_within_coding	High Confidence (TSS_100.4)	1469.0	1469.0
TIGR4_nan_TSS_201671_+	nan	NC_003028.3	201671	+	60	20	81	41.98	NA		Secondary TSS, High confidence		
TIGR4_nan_TSS_201847_+	nan	NC_003028.3	201847	+	60	20	81	38.27	NA		Secondary TSS, Low confidence		
TIGR4_SP_0228_TSS_202064_+	SP_0228	NC_003028.3	202064	+	60	20	81	41.98	214.0	tss_within_coding	High Confidence (TSS_100.4)	268.0	268.0
TIGR4_srn049_TSS_202335_+	srn049	NC_003028.3	202335	+	60	20	81	33.33	184.0	tss_within_coding	High Confidence (TSS_100.4)	253.0	253.0
TIGR4_nan_TSS_202506_+	nan	NC_003028.3	202506	+	60	20	81	39.51	NA		Secondary TSS, Low confidence		
TIGR4_nan_TSS_202584_+	nan	NC_003028.3	202584	+	60	20	81	43.21	NA		Secondary TSS, Low confidence		
TIGR4_SP_0229_TSS_202623_+	SP_0229	NC_003028.3	202623	+	60	20	81	44.44	24.0	tss_intergenic	High Confidence (TSS_100.4)	137.0	137.0
TIGR4_SP_0230_TSS_202650_+	SP_0230	NC_003028.3	202650	+	60	20	81	34.57	450.0	tss_within_coding	Low Confidence (TSS_2.1)	170.0	1.19718309859155
TIGR4_SP_0231_TSS_204269_+	SP_0231	NC_003028.3	204269	+	60	20	81	40.74	292.0	tss_within_coding	High Confidence (TSS_100.4)	149.0	149.0
TIGR4_SP_0232_TSS_205249_+	SP_0232	NC_003028.3	205249	+	60	20	81	30.86	67.0	tss_intergenic	High Confidence (TSS_100.4)	333371.0	13.118644734771
TIGR4_nan_TSS_205321_+	nan	NC_003028.3	205321	+	60	20	81	41.98	NA		Secondary TSS, Low confidence		
TIGR4_SP_0233_TSS_205539_+	SP_0233	NC_003028.3	205539	+	60	20	81	38.27	20.0	tss_intergenic	High Confidence (TSS_100.4)	409.0	409.0
TIGR4_nan_TSS_205685_+	nan	NC_003028.3	205685	+	60	20	81	38.27	NA		Secondary TSS, High confidence		
TIGR4_nan_TSS_205789_+	nan	NC_003028.3	205789	+	60	20	81	38.27	NA		Secondary TSS, High confidence		
TIGR4_SP_0235_TSS_205827_+	SP_0235	NC_003028.3	205827	+	60	20	81	41.98	249.0	tss_within_coding	High Confidence (TSS_100.4)	3797.0	3797.0
TIGR4_SP_0236_TSS_206428_+	SP_0236	NC_003028.3	206428	+	60	20	81	51.85	74.0	tss_within_coding	Low Confidence (TSS_2.1)	231.0	1.06944444444444
TIGR4_SP_0237_TSS_207165_+	SP_0237	NC_003028.3	207165	+	60	20	81	33.33	284.0	tss_within_coding	High Confidence (TSS_100.4)	1814.0	1814.0
TIGR4_nan_TSS_207370_+	nan	NC_003028.3	207370	+	60	20	81	38.27	NA		Secondary TSS, Low confidence		
TIGR4_nan_TSS_207550_+	nan	NC_003028.3	207550	+	60	20	81	43.21	NA		Secondary TSS, Low confidence		
TIGR4_L17DE_TSS_207654_+	L17DE	NC_003028.3	207654	+	60	20	81	44.44	197.0	tss_within_coding	High Confidence (TSS_100.4)	133.0	133.0
TIGR4_nan_TSS_207994_+	nan	NC_003028.3	207994	+	60	20	81	34.57	NA		Secondary TSS, High confidence		
TIGR4_SP_0238_TSS_208042_+	SP_0238	NC_003028.3	208042	+	60	20	81	30.86	58.0	tss_intergenic	High Confidence (TSS_100.4)	897.0	5.78709677419355
TIGR4_SP_0239_TSS_208357_+	SP_0239	NC_003028.3	208357	+	60	20	81	34.57	19.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	1.0952380952381
TIGR4_ccnE_TSS_209768_+	ccnE	NC_003028.3	209768	+	60	20	81	22.22	0.0	tss_intergenic	High Confidence (TSS_100.4)	3426.0	4.73204419889503
TIGR4_SP_0240_TSS_209866_+	SP_0240	NC_003028.3	209866	+	60	20	81	23.46	34.0	tss_within_coding	Low Confidence (TSS_2.1)	411.0	2.56875
TIGR4_SP_0247_TSS_216657_+	SP_0247	NC_003028.3	216657	+	60	20	81	29.63	94.0	tss_within_coding	Low Confidence (TSS_2.1)	34.0	1.25925925925926
TIGR4_SP_0248_TSS_217861_+	SP_0248	NC_003028.3	217861	+	60	20	81	19.75	65.0	tss_intergenic	High Confidence (TSS_100.4)	282.0	8.54545454545454
TIGR4_SP_0250_TSS_218418_+	SP_0250	NC_003028.3	218418	+	60	20	81	41.98	175.0	tss_within_coding	Low Confidence (TSS_2.1)	24.0	1.26315789473684
TIGR4_SP_0251_TSS_220027_+	SP_0251	NC_003028.3	220027	+	60	20	81	17.28	39.0	tss_intergenic	High Confidence (TSS_100.4)	146.0	7.68421052631579
TIGR4_SP_0252_TSS_222023_+	SP_0252	NC_003028.3	222023	+	60	20	81	35.8	500.0	tss_within_coding	Low Confidence (TSS_2.1)	46.0	1.27777777777778
TIGR4_SP_0253_TSS_223178_+	SP_0253	NC_003028.3	223178	+	60	20	81	35.8	31.0	tss_within_coding	Low Confidence (TSS_2.1)	16.0	1.06666666666667
TIGR4_SP_0254_TSS_224730_+	SP_0254	NC_003028.3	224730	+	60	20	81	29.63	22.0	tss_intergenic	High Confidence (TSS_100.4)	4067.0	5.32329842931937
TIGR4_SP_0255_TSS_227411_+	SP_0255	NC_003028.3	227411	+	60	20	81	30.86	37.0	tss_intergenic	High Confidence (TSS_100.4)	1288.0	5.57575757575758
TIGR4_SP_0256_TSS_227790_+	SP_0256	NC_003028.3	227790	+	60	20	81	44.44	365.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	2.16666666666667
TIGR4_ccnA_TSS_228626_+	ccnA	NC_003028.3	228626	+	60	20	81	27.16	0.0	tss_intergenic	High Confidence (TSS_100.4)	3519.0	3519.0
TIGR4_group-II-D1D4-3_TSS_228724_+	group-II-D1D4-3	NC_003028.3	228724	+	60	20	81	43.21	43.0	tss_intergenic	Low Confidence (TSS_2.1)	22.0	11.0
TIGR4_group-II-D1D4-1_TSS_229034_+	group-II-D1D4-1	NC_003028.3	229034	+	60	20	81	38.27	51.0	tss_intergenic	Low Confidence (TSS_2.1)	11.0	1.375
TIGR4_SP_RS01250_TSS_229132_+	SP_RS01250	NC_003028.3	229132	+	60	20	81	46.91	233.0	tss_within_coding	Low Confidence (TSS_2.1)	15.0	1.5
TIGR4_Intron_gpII_TSS_230136_+	Intron_gpII	NC_003028.3	230136	+	60	20	81	35.8	485.0	tss_within_coding	Low Confidence (TSS_2.1)	21.0	1.16666666666667
TIGR4_ccnB_TSS_230776_+	ccnB	NC_003028.3	230776	+	60	20	81	25.93	2.0	tss_intergenic	High Confidence (TSS_100.4)	134.0	6.38095238095238
TIGR4_F9_TSS_230822_+	F9	NC_003028.3	230822	+	60	20	81	20.99	488.0	tss_within_coding	Low Confidence (TSS_2.1)	146.0	1.10606060606061
TIGR4_SP_0259_TSS_231600_+	SP_0259	NC_003028.3	231600	+	60	20	81	33.33	0.0	tss_intergenic	High Confidence (TSS_100.4)	1154.0	6.82840236686391
TIGR4_SP_0260_TSS_232505_+	SP_0260	NC_003028.3	232505	+	60	20	81	38.27	74.0	tss_within_coding	Low Confidence (TSS_2.1)	56.0	1.27272727272727
TIGR4_ccnD_TSS_233186_+	ccnD	NC_003028.3	233186	+	60	20	81	27.16	0.0	tss_intergenic	High Confidence (TSS_100.4)	2687.0	9.52836879432624
TIGR4_SP_0261_TSS_233355_+	SP_0261	NC_003028.3	233355	+	60	20	81	30.86	27.0	tss_intergenic	High Confidence (TSS_100.4)	4600.0	14.1538461538462
TIGR4_SP_0262_TSS_233897_+	SP_0262	NC_003028.3	233897	+	60	20	81	41.98	252.0	tss_within_coding	Low Confidence (TSS_2.1)	100.0	100.0
TIGR4_SP_0263_TSS_234535_+	SP_0263	NC_003028.3	234535	+	60	20	81	45.68	439.0	tss_within_coding	Low Confidence (TSS_2.1)	64.0	1.20754716981132
TIGR4_SP_0264_TSS_236028_+	SP_0264	NC_003028.3	236028	+	60	20	81	33.33	218.0	tss_within_coding	Low Confidence (TSS_2.1)	56.0	1.16666666666667
TIGR4_SP_0265_TSS_238172_+	SP_0265	NC_003028.3	238172	+	60	20	81	28.4	26.0	tss_intergenic	High Confidence (TSS_100.4)	131.0	13.1
TIGR4_SP_0266_TSS_239695_+	SP_0266	NC_003028.3	239695	+	60	20	81	25.93	75.0	tss_intergenic	Low Confidence (TSS_2.1)	5064.0	2.18275862068965
TIGR4_SP_0267_TSS_241660_+	SP_0267	NC_003028.3	241660	+	60	20	81	32.1	37.0	tss_intergenic	High Confidence (TSS_100.4)	3045.0	12.0833333333333
TIGR4_SP_0270_TSS_246991_+	SP_0270	NC_003028.3	246991	+	60	20	81	32.1	35.0	tss_intergenic	High Confidence (TSS_100.4)	162.0	162.0
TIGR4_nan_TSS_247376_+	nan	NC_003028.3	247376	+	60	20	81	53.09	NA		Secondary TSS, Low confidence		
TIGR4_SP_0272_TSS_247404_+	SP_0272	NC_003028.3	247404	+	60	20	81	56.79	134.0	tss_within_coding	High Confidence (TSS_100.4)	242.0	242.0
TIGR4_srn068_TSS_247807_+	srn068	NC_003028.3	247807	+	60	20	81	49.38	337.0	tss_within_coding	High Confidence (TSS_100.4)	1606.0	1606.0
TIGR4_nan_TSS_248127_+	nan	NC_003028.3	248127	+	60	20	81	40.74	NA		Secondary TSS, High confidence		
TIGR4_nan_TSS_248210_+	nan	NC_003028.3	248210	+	60	20	81	41.98	NA		Secondary TSS, High confidence		
TIGR4_SP_0273_TSS_248401_+	SP_0273	NC_003028.3	248401	+	60	20	81	32.1	32.0	tss_intergenic	High Confidence (TSS_100.4)	23562.0	13.7467911318553
TIGR4_SP_0274_TSS_250286_+	SP_0274	NC_003028.3	250286	+	60	20	81	41.98	332.0	tss_within_coding	High Confidence (TSS_100.4)	1204.0	1204.0
TIGR4_nan_TSS_250597_+	nan	NC_003028.3	250597	+	60	20	81	30.86	NA		Secondary TSS, High confidence		
TIGR4_SP_0275_TSS_255092_+	SP_0275	NC_003028.3	255092	+	60	20	81	30.86	19.0	tss_intergenic	High Confidence (TSS_100.4)	1734.0	6.54339622641509
TIGR4_SP_0276_TSS_255348_+	SP_0276	NC_003028.3	255348	+	60	20	81	39.51	19.0	tss_within_coding	High Confidence (TSS_100.4)	219.0	219.0
TIGR4_SP_0277_TSS_255449_+	SP_0277	NC_003028.3	255449	+	60	20	81	30.86	217.0	tss_within_coding	Low Confidence (TSS_2.1)	41.0	1.025
TIGR4_SP_0278_TSS_255737_+	SP_0278	NC_003028.3	255737	+	60	20	81	35.8	103.0	tss_within_coding	Low Confidence (TSS_2.1)	15.0	1.875
TIGR4_SP_0279_TSS_256919_+	SP_0279	NC_003028.3	256919	+	60	20	81	50.62	172.0	tss_within_coding	Low Confidence (TSS_2.1)	138.0	1.24324324324324
TIGR4_SP_RS01365_TSS_257167_+	SP_RS01365	NC_003028.3	257167	+	60	20	81	44.44	175.0	tss_within_coding	Low Confidence (TSS_2.1)	236.0	1.28260869565217
TIGR4_SP_0280_TSS_257589_+	SP_0280	NC_003028.3	257589	+	60	20	81	29.63	0.0	tss_intergenic	High Confidence (TSS_100.4)	2356.0	5.91959798994975
TIGR4_SP_RS01375_TSS_258069_+	SP_RS01375	NC_003028.3	258069	+	60	20	81	45.68	339.0	tss_within_coding	Low Confidence (TSS_2.1)	30.0	1.57894736842105
TIGR4_SP_0281_TSS_258510_+	SP_0281	NC_003028.3	258510	+	60	20	81	32.1	19.0	tss_intergenic	High Confidence (TSS_100.4)	28094.0	5.08304686086485
TIGR4_SP_0287_TSS_265237_+	SP_0287	NC_003028.3	265237	+	60	20	81	19.75	31.0	tss_intergenic	High Confidence (TSS_100.4)	4343.0	12.6618075801749
TIGR4_SP_0288_TSS_266572_+	SP_0288	NC_003028.3	266572	+	60	20	81	39.51	164.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	2.55555555555556
TIGR4_SP_0289_TSS_267536_+	SP_0289	NC_003028.3	267536	+	60	20	81	29.63	35.0	tss_intergenic	High Confidence (TSS_100.4)	1351.0	5.97787610619469
TIGR4_SP_0290_TSS_268495_+	SP_0290	NC_003028.3	268495	+	60	20	81	37.04	22.0	tss_within_coding	High Confidence (TSS_100.4)	259.0	259.0
TIGR4_SP_0291_TSS_269646_+	SP_0291	NC_003028.3	269646	+	60	20	81	50.62	174.0	tss_within_coding	Low Confidence (TSS_2.1)	184.0	1.11515151515152
TIGR4_SP_0292_TSS_270031_+	SP_0292	NC_003028.3	270031	+	60	20	81	32.1	386.0	tss_within_coding	Low Confidence (TSS_2.1)	54.0	1.03846153846154
TIGR4_L13_leader_TSS_271945_+	L13_leader	NC_003028.3	271945	+	60	20	81	32.1	0.0	tss_intergenic	High Confidence (TSS_100.4)	60276.0	9.54942965779468
TIGR4_nan_TSS_272425_+	nan	NC_003028.3	272425	+	60	20	81	41.98	NA		Secondary TSS, Low confidence		
TIGR4_SP_0295_TSS_272497_+	SP_0295	NC_003028.3	272497	+	60	20	81	41.98	20.0	tss_intergenic	High Confidence (TSS_100.4)	688.0	688.0
TIGR4_SP_RS11655_TSS_275308_+	SP_RS11655	NC_003028.3	275308	+	60	20	81	24.69	0.0	tss_intergenic	High Confidence (TSS_100.4)	9220.0	5.65991405770411
TIGR4_SP_0301_TSS_275846_+	SP_0301	NC_003028.3	275846	+	60	20	81	39.51	296.0	tss_within_coding	Low Confidence (TSS_2.1)	19.0	1.1875
TIGR4_SP_0303_TSS_276816_+	SP_0303	NC_003028.3	276816	+	60	20	81	28.4	22.0	tss_intergenic	Low Confidence (TSS_2.1)	26.0	3.71428571428571
TIGR4_SP_RS01495_TSS_279097_+	SP_RS01495	NC_003028.3	279097	+	60	20	81	22.22	30.0	tss_intergenic	Low Confidence (TSS_2.1)	22.0	4.4
TIGR4_SP_0311_TSS_283758_+	SP_0311	NC_003028.3	283758	+	60	20	81	28.4	14.0	tss_intergenic	High Confidence (TSS_100.4)	9995.0	11.731220657277
TIGR4_SP_RS11670_TSS_283817_+	SP_RS11670	NC_003028.3	283817	+	60	20	81	34.57	131.0	tss_within_coding	Low Confidence (TSS_2.1)	6527.0	1.13296302725221
TIGR4_trn0156_TSS_284000_+	trn0156	NC_003028.3	284000	+	60	20	81	37.04	18.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	3.0
TIGR4_SpF10_sRNA_TSS_284189_+	SpF10_sRNA	NC_003028.3	284189	+	60	20	81	28.4	72.0	tss_intergenic	Low Confidence (TSS_2.1)	10.0	1.11111111111111
TIGR4_SpF11_sRNA_TSS_286115_+	SpF11_sRNA	NC_003028.3	286115	+	60	20	81	40.74	499.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	1.76923076923077
TIGR4_SP_0314_TSS_287399_+	SP_0314	NC_003028.3	287399	+	60	20	81	27.16	51.0	tss_intergenic	High Confidence (TSS_100.4)	164.0	7.1304347826087
TIGR4_SP_RS01535_TSS_291032_+	SP_RS01535	NC_003028.3	291032	+	60	20	81	41.98	35.0	tss_intergenic	Low Confidence (TSS_2.1)	7.0	2.33333333333333
TIGR4_SP_0321_TSS_295209_+	SP_0321	NC_003028.3	295209	+	60	20	81	24.69	39.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	6.0
TIGR4_SP_0328_TSS_301023_+	SP_0328	NC_003028.3	301023	+	60	20	81	30.86	33.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_0330_TSS_302885_+	SP_0330	NC_003028.3	302885	+	60	20	81	37.04	18.0	tss_within_coding	High Confidence (TSS_100.4)	1730.0	7.39316239316239
TIGR4_SP_0335_TSS_306474_+	SP_0335	NC_003028.3	306474	+	60	20	81	49.38	85.0	tss_within_coding	Low Confidence (TSS_2.1)	386.0	1.24919093851133
TIGR4_SP_0336_TSS_306873_+	SP_0336	NC_003028.3	306873	+	60	20	81	30.86	7.0	tss_within_coding	Low Confidence (TSS_2.1)	228.0	3.73770491803279
TIGR4_SP_0337_TSS_308723_+	SP_0337	NC_003028.3	308723	+	60	20	81	41.98	411.0	tss_within_coding	Low Confidence (TSS_2.1)	41.0	1.07894736842105
TIGR4_SP_RS11680_TSS_309789_+	SP_RS11680	NC_003028.3	309789	+	60	20	81	43.21	480.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	1.44444444444444
TIGR4_SP_0338_TSS_310489_+	SP_0338	NC_003028.3	310489	+	60	20	81	32.1	234.0	tss_intergenic	Low Confidence (TSS_2.1)	187.0	3.81632653061224
TIGR4_SP_0342_TSS_315311_+	SP_0342	NC_003028.3	315311	+	60	20	81	24.69	27.0	tss_intergenic	High Confidence (TSS_100.4)	836.0	6.63492063492064
TIGR4_SP_RS01670_TSS_316710_+	SP_RS01670	NC_003028.3	316710	+	60	20	81	40.74	394.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	1.1304347826087
TIGR4_SP_RS11685_TSS_318702_+	SP_RS11685	NC_003028.3	318702	+	60	20	81	32.1	155.0	tss_intergenic	Low Confidence (TSS_2.1)	16.0	16.0
TIGR4_SP_0346_TSS_320053_+	SP_0346	NC_003028.3	320053	+	60	20	81	27.16	24.0	tss_intergenic	High Confidence (TSS_100.4)	1960.0	5.93939393939394
TIGR4_nan_TSS_321180_+	nan	NC_003028.3	321180	+	60	20	81	53.09	NA		Secondary TSS, Low confidence		
TIGR4_SP_0347_TSS_321242_+	SP_0347	NC_003028.3	321242	+	60	20	81	49.38	282.0	tss_within_coding	High Confidence (TSS_100.4)	143.0	143.0
TIGR4_nan_TSS_322073_+	nan	NC_003028.3	322073	+	60	20	81	34.57	NA		Secondary TSS, Low confidence		
TIGR4_SP_0348_TSS_322236_+	SP_0348	NC_003028.3	322236	+	60	20	81	37.04	28.0	tss_within_coding	High Confidence (TSS_100.4)	244.0	244.0
TIGR4_SP_0349_TSS_322904_+	SP_0349	NC_003028.3	322904	+	60	20	81	38.27	62.0	tss_within_coding	High Confidence (TSS_100.4)	369.0	369.0
TIGR4_SP_0350_TSS_324015_+	SP_0350	NC_003028.3	324015	+	60	20	81	29.63	14.0	tss_intergenic	High Confidence (TSS_100.4)	267.0	267.0
TIGR4_nan_TSS_324278_+	nan	NC_003028.3	324278	+	60	20	81	40.74	NA		Secondary TSS, Low confidence		
TIGR4_SP_0351_TSS_324398_+	SP_0351	NC_003028.3	324398	+	60	20	81	37.04	236.0	tss_within_coding	High Confidence (TSS_100.4)	225.0	225.0
TIGR4_nan_TSS_325660_+	nan	NC_003028.3	325660	+	60	20	81	35.8	NA		Secondary TSS, Low confidence		
TIGR4_SP_0352_TSS_325744_+	SP_0352	NC_003028.3	325744	+	60	20	81	28.4	124.0	tss_within_coding	High Confidence (TSS_100.4)	129.0	129.0
TIGR4_SP_0353_TSS_326785_+	SP_0353	NC_003028.3	326785	+	60	20	81	33.33	152.0	tss_within_coding	Low Confidence (TSS_2.1)	450.0	1.13350125944584
TIGR4_SP_0354_TSS_327700_+	SP_0354	NC_003028.3	327700	+	60	20	81	35.8	356.0	tss_within_coding	High Confidence (TSS_100.4)	227.0	227.0
TIGR4_nan_TSS_327914_+	nan	NC_003028.3	327914	+	60	20	81	34.57	NA		Secondary TSS, Low confidence		
TIGR4_SP_0355_TSS_329430_+	SP_0355	NC_003028.3	329430	+	60	20	81	25.93	41.0	tss_within_coding	Low Confidence (TSS_2.1)	51.0	51.0
TIGR4_SP_RS01740_TSS_330148_+	SP_RS01740	NC_003028.3	330148	+	60	20	81	30.86	380.0	tss_within_coding	Low Confidence (TSS_2.1)	69.0	69.0
TIGR4_SP_0357_TSS_331728_+	SP_0357	NC_003028.3	331728	+	60	20	81	33.33	46.0	tss_within_coding	Low Confidence (TSS_2.1)	174.0	1.02352941176471
TIGR4_SP_0358_TSS_332456_+	SP_0358	NC_003028.3	332456	+	60	20	81	32.1	419.0	tss_within_coding	Low Confidence (TSS_2.1)	311.0	1.01967213114754
TIGR4_SP_0359_TSS_333738_+	SP_0359	NC_003028.3	333738	+	60	20	81	33.33	292.0	tss_within_coding	High Confidence (TSS_100.4)	299.0	299.0
TIGR4_nan_TSS_333835_+	nan	NC_003028.3	333835	+	60	20	81	29.63	NA		Secondary TSS, Low confidence		
TIGR4_SP_0360_TSS_335185_+	SP_0360	NC_003028.3	335185	+	60	20	81	30.86	75.0	tss_within_coding	Low Confidence (TSS_2.1)	186.0	1.0391061452514
TIGR4_SP_RS11700_TSS_340823_+	SP_RS11700	NC_003028.3	340823	+	60	20	81	43.21	262.0	tss_within_coding	Low Confidence (TSS_2.1)	64.0	1.04918032786885
TIGR4_SP_0368_TSS_341274_+	SP_0368	NC_003028.3	341274	+	60	20	81	17.28	109.0	tss_within_coding	Low Confidence (TSS_2.1)	380.0	3.42342342342342
TIGR4_SP_0371_TSS_349633_+	SP_0371	NC_003028.3	349633	+	60	20	81	28.4	38.0	tss_intergenic	High Confidence (TSS_100.4)	1472.0	6.3175965665236
TIGR4_SP_0372_TSS_350245_+	SP_0372	NC_003028.3	350245	+	60	20	81	32.1	11.0	tss_intergenic	High Confidence (TSS_100.4)	63298.0	9.75466173524426
TIGR4_RNaseP_bact_b_TSS_350289_+	RNaseP_bact_b	NC_003028.3	350289	+	60	20	81	29.63	329.0	tss_within_coding	Low Confidence (TSS_2.1)	1548.0	1.1373989713446
TIGR4_srn098_TSS_350623_+	srn098	NC_003028.3	350623	+	60	20	81	29.63	1.0	tss_intergenic	Low Confidence (TSS_2.1)	348.0	1.10126582278481
TIGR4_SP_0373_TSS_351052_+	SP_0373	NC_003028.3	351052	+	60	20	81	33.33	31.0	tss_intergenic	High Confidence (TSS_100.4)	137.0	137.0
