Sequence_ID	Locus_Tag	Chromosome	TSS_Position	Strand	Upstream_bp	Downstream_bp	Window_Size	GC_Content	UTR5_Length	Location_Type	Confidence_Sheet	Processed_Coverage	Processed_Ratio
TIGR4_SP_1661_TSS_1563242_-	SP_1661	NC_003028.3	1563242	-	60	20	81	35.8	57.0	tss_within_coding	High Confidence (TSS_100.4)	517.0	517.0
TIGR4_SP_1663_TSS_1564572_-	SP_1663	NC_003028.3	1564572	-	60	20	81	43.21	345.0	tss_within_coding	High Confidence (TSS_100.4)	662.0	662.0
TIGR4_SP_1664_TSS_1565083_-	SP_1664	NC_003028.3	1565083	-	60	20	81	33.33	317.0	tss_within_coding	High Confidence (TSS_100.4)	156.0	156.0
TIGR4_SP_1666_TSS_1566939_-	SP_1666	NC_003028.3	1566939	-	60	20	81	39.51	228.0	tss_within_coding	High Confidence (TSS_100.4)	134.0	134.0
TIGR4_SP_1667_TSS_1568177_-	SP_1667	NC_003028.3	1568177	-	60	20	81	29.63	76.0	tss_intergenic	High Confidence (TSS_100.4)	13816.0	9.24765729585007
TIGR4_SP_1668_TSS_1569056_-	SP_1668	NC_003028.3	1569056	-	60	20	81	24.69	32.0	tss_intergenic	High Confidence (TSS_100.4)	1711.0	11.3311258278146
TIGR4_SP_1671_TSS_1572243_-	SP_1671	NC_003028.3	1572243	-	60	20	81	33.33	30.0	tss_intergenic	High Confidence (TSS_100.4)	6808.0	10.7721518987342
TIGR4_SP_1673_TSS_1575072_-	SP_1673	NC_003028.3	1575072	-	60	20	81	25.93	19.0	tss_intergenic	High Confidence (TSS_100.4)	1075.0	12.9518072289157
TIGR4_SP_1676_TSS_1577989_-	SP_1676	NC_003028.3	1577989	-	60	20	81	28.4	50.0	tss_intergenic	High Confidence (TSS_100.4)	323.0	323.0
TIGR4_SP_1694_TSS_1598827_-	SP_1694	NC_003028.3	1598827	-	60	20	81	22.22	130.0	tss_intergenic	High Confidence (TSS_100.4)	151.0	7.94736842105263
TIGR4_SP_1695_TSS_1600698_-	SP_1695	NC_003028.3	1600698	-	60	20	81	34.57	260.0	tss_within_coding	High Confidence (TSS_100.4)	8056.0	9.21739130434783
TIGR4_SP_1702_TSS_1609184_-	SP_1702	NC_003028.3	1609184	-	60	20	81	28.4	39.0	tss_intergenic	High Confidence (TSS_100.4)	1630.0	4.16879795396419
TIGR4_SP_1710_TSS_1614911_-	SP_1710	NC_003028.3	1614911	-	60	20	81	38.27	123.0	tss_within_coding	High Confidence (TSS_100.4)	141.0	141.0
TIGR4_SP_1713_TSS_1617347_-	SP_1713	NC_003028.3	1617347	-	60	20	81	32.1	22.0	tss_intergenic	High Confidence (TSS_100.4)	3769.0	4.67617866004963
TIGR4_SP_1717_TSS_1621835_-	SP_1717	NC_003028.3	1621835	-	60	20	81	33.33	21.0	tss_intergenic	High Confidence (TSS_100.4)	701.0	6.61320754716981
TIGR4_SP_1722_TSS_1627048_-	SP_1722	NC_003028.3	1627048	-	60	20	81	28.4	62.0	tss_intergenic	High Confidence (TSS_100.4)	394.0	9.85
TIGR4_SP_1727_TSS_1632281_-	SP_1727	NC_003028.3	1632281	-	60	20	81	28.4	14.0	tss_intergenic	High Confidence (TSS_100.4)	2272.0	8.70498084291188
TIGR4_SP_1731_TSS_1634605_-	SP_1731	NC_003028.3	1634605	-	60	20	81	35.8	21.0	tss_intergenic	High Confidence (TSS_100.4)	900.0	8.7378640776699
TIGR4_SP_1733_TSS_1637624_-	SP_1733	NC_003028.3	1637624	-	60	20	81	35.8	209.0	tss_within_coding	High Confidence (TSS_100.4)	4159.0	13.1198738170347
TIGR4_SP_1738_TSS_1643191_-	SP_1738	NC_003028.3	1643191	-	60	20	81	27.16	80.0	tss_intergenic	High Confidence (TSS_100.4)	7896.0	8.33790918690602
TIGR4_SP_1739_TSS_1644896_-	SP_1739	NC_003028.3	1644896	-	60	20	81	27.16	42.0	tss_intergenic	High Confidence (TSS_100.4)	18479.0	23.9987012987013
TIGR4_SP_1740_TSS_1645583_-	SP_1740	NC_003028.3	1645583	-	60	20	81	30.86	284.0	tss_within_coding	High Confidence (TSS_100.4)	232.0	12.2105263157895
TIGR4_SP_1750_TSS_1652616_-	SP_1750	NC_003028.3	1652616	-	60	20	81	39.51	500.0	tss_within_coding	High Confidence (TSS_100.4)	122.0	122.0
TIGR4_SP_1751_TSS_1652995_-	SP_1751	NC_003028.3	1652995	-	60	20	81	34.57	19.0	tss_intergenic	High Confidence (TSS_100.4)	2536.0	2536.0
TIGR4_SP_1772_TSS_1692765_-	SP_1772	NC_003028.3	1692765	-	60	20	81	25.93	55.0	tss_intergenic	High Confidence (TSS_100.4)	3634.0	16.0088105726872
TIGR4_SP_1778_TSS_1696882_-	SP_1778	NC_003028.3	1696882	-	60	20	81	27.16	25.0	tss_intergenic	High Confidence (TSS_100.4)	9055.0	17.7897838899804
TIGR4_SP_1785_TSS_1703473_-	SP_1785	NC_003028.3	1703473	-	60	20	81	29.63	81.0	tss_intergenic	High Confidence (TSS_100.4)	107.0	107.0
TIGR4_SP_1786_TSS_1704370_-	SP_1786	NC_003028.3	1704370	-	60	20	81	33.33	235.0	tss_within_coding	High Confidence (TSS_100.4)	1533.0	15.33
TIGR4_SP_1794_TSS_1710000_-	SP_1794	NC_003028.3	1710000	-	60	20	81	33.33	26.0	tss_intergenic	High Confidence (TSS_100.4)	3690.0	6.39514731369151
TIGR4_SP_1799_TSS_1716332_-	SP_1799	NC_003028.3	1716332	-	60	20	81	30.86	16.0	tss_intergenic	High Confidence (TSS_100.4)	4852.0	8.46771378708551
TIGR4_SP_1807_TSS_1721477_-	SP_1807	NC_003028.3	1721477	-	60	20	81	28.4	25.0	tss_intergenic	High Confidence (TSS_100.4)	597.0	5.33035714285714
TIGR4_SP_1810_TSS_1724156_-	SP_1810	NC_003028.3	1724156	-	60	20	81	22.22	26.0	tss_intergenic	High Confidence (TSS_100.4)	1791.0	4.53417721518987
TIGR4_SP_1838_TSS_1748320_-	SP_1838	NC_003028.3	1748320	-	60	20	81	27.16	37.0	tss_intergenic	High Confidence (TSS_100.4)	5413.0	16.6553846153846
TIGR4_SP_1844_TSS_1753079_-	SP_1844	NC_003028.3	1753079	-	60	20	81	29.63	26.0	tss_intergenic	High Confidence (TSS_100.4)	1672.0	8.23645320197044
TIGR4_SP_1850_TSS_1758448_-	SP_1850	NC_003028.3	1758448	-	60	20	81	23.46	56.0	tss_intergenic	High Confidence (TSS_100.4)	954.0	5.67857142857143
TIGR4_SP_1851_TSS_1759000_-	SP_1851	NC_003028.3	1759000	-	60	20	81	35.8	23.0	tss_intergenic	High Confidence (TSS_100.4)	176.0	8.38095238095238
TIGR4_SP_1859_TSS_1767250_-	SP_1859	NC_003028.3	1767250	-	60	20	81	23.46	136.0	tss_intergenic	High Confidence (TSS_100.4)	258.0	11.7272727272727
TIGR4_SP_1863_TSS_1770957_-	SP_1863	NC_003028.3	1770957	-	60	20	81	24.69	34.0	tss_intergenic	High Confidence (TSS_100.4)	2820.0	8.84012539184953
TIGR4_SP_1865_TSS_1773006_-	SP_1865	NC_003028.3	1773006	-	60	20	81	34.57	19.0	tss_intergenic	High Confidence (TSS_100.4)	2928.0	8.89969604863222
TIGR4_SP_1875_TSS_1780435_-	SP_1875	NC_003028.3	1780435	-	60	20	81	49.38	463.0	tss_within_coding	High Confidence (TSS_100.4)	483.0	483.0
TIGR4_SP_1881_TSS_1784266_-	SP_1881	NC_003028.3	1784266	-	60	20	81	32.1	99.0	tss_intergenic	High Confidence (TSS_100.4)	920.0	4.6
TIGR4_SP_1882_TSS_1784650_-	SP_1882	NC_003028.3	1784650	-	60	20	81	43.21	27.0	tss_intergenic	High Confidence (TSS_100.4)	11758.0	6.33854447439353
TIGR4_SP_1891_TSS_1797615_-	SP_1891	NC_003028.3	1797615	-	60	20	81	23.46	34.0	tss_intergenic	High Confidence (TSS_100.4)	6090.0	23.5135135135135
TIGR4_SP_2256_TSS_1809031_-	SP_2256	NC_003028.3	1809031	-	60	20	81	56.79	4.0	tss_intergenic	High Confidence (TSS_100.4)	2011.0	2011.0
TIGR4_SP_2261_TSS_1809473_-	SP_2261	NC_003028.3	1809473	-	60	20	81	45.68	16.0	tss_intergenic	High Confidence (TSS_100.4)	977.0	977.0
TIGR4_SP_2263_TSS_1809649_-	SP_2263	NC_003028.3	1809649	-	60	20	81	64.2	8.0	tss_intergenic	High Confidence (TSS_100.4)	1012.0	1012.0
TIGR4_SP_rrnaD16S_TSS_1815208_-	SP_rrnaD16S	NC_003028.3	1815208	-	60	20	81	32.1	151.0	tss_intergenic	High Confidence (TSS_100.4)	4284.0	37.9115044247788
TIGR4_SP_2271_TSS_1815401_-	SP_2271	NC_003028.3	1815401	-	60	20	81	23.46	18.0	tss_intergenic	High Confidence (TSS_100.4)	14622.0	86.0117647058824
TIGR4_SP_1901_TSS_1816800_-	SP_1901	NC_003028.3	1816800	-	60	20	81	28.4	0.0	tss_intergenic	High Confidence (TSS_100.4)	675.0	8.76623376623377
TIGR4_SP_1911_TSS_1824964_-	SP_1911	NC_003028.3	1824964	-	60	20	81	33.33	289.0	tss_within_coding	High Confidence (TSS_100.4)	148.0	8.22222222222222
TIGR4_SP_1915_TSS_1826800_-	SP_1915	NC_003028.3	1826800	-	60	20	81	35.8	14.0	tss_intergenic	High Confidence (TSS_100.4)	1217.0	1217.0
TIGR4_SP_1917_TSS_1827778_-	SP_1917	NC_003028.3	1827778	-	60	20	81	33.33	16.0	tss_intergenic	High Confidence (TSS_100.4)	210.0	5.67567567567568
TIGR4_SP_1922_TSS_1831044_-	SP_1922	NC_003028.3	1831044	-	60	20	81	23.46	29.0	tss_intergenic	High Confidence (TSS_100.4)	6049.0	13.265350877193
TIGR4_SP_1926_TSS_1834832_-	SP_1926	NC_003028.3	1834832	-	60	20	81	22.22	28.0	tss_intergenic	High Confidence (TSS_100.4)	3694.0	4.41866028708134
TIGR4_SP_1937_TSS_1841611_-	SP_1937	NC_003028.3	1841611	-	60	20	81	23.46	59.0	tss_intergenic	High Confidence (TSS_100.4)	3293.0	4.00121507
TIGR4_SP_1940_TSS_1844613_-	SP_1940	NC_003028.3	1844613	-	60	20	81	33.33	34.0	tss_intergenic	High Confidence (TSS_100.4)	5917.0	7.1289156626506
TIGR4_SP_1944_TSS_1847950_-	SP_1944	NC_003028.3	1847950	-	60	20	81	24.69	0.0	tss_intergenic	High Confidence (TSS_100.4)	2017.0	14.1048951048951
TIGR4_SP_1946_TSS_1849930_-	SP_1946	NC_003028.3	1849930	-	60	20	81	19.75	28.0	tss_intergenic	High Confidence (TSS_100.4)	3114.0	7.57664233576642
TIGR4_SP_1959_TSS_1862559_-	SP_1959	NC_003028.3	1862559	-	60	20	81	35.8	25.0	tss_intergenic	High Confidence (TSS_100.4)	723.0	5.69291338582677
TIGR4_SP_1963_TSS_1872006_-	SP_1963	NC_003028.3	1872006	-	60	20	81	23.46	25.0	tss_intergenic	High Confidence (TSS_100.4)	4610.0	6.32373113854595
TIGR4_SP_RS09885_TSS_1874791_-	SP_RS09885	NC_003028.3	1874791	-	60	20	81	30.86	0.0	tss_intergenic	High Confidence (TSS_100.4)	4457.0	8.13321167883212
TIGR4_SP_1969_TSS_1876887_-	SP_1969	NC_003028.3	1876887	-	60	20	81	33.33	0.0	tss_intergenic	High Confidence (TSS_100.4)	2078.0	6.14792899408284
TIGR4_SP_1972_TSS_1878768_-	SP_1972	NC_003028.3	1878768	-	60	20	81	29.63	29.0	tss_intergenic	High Confidence (TSS_100.4)	1157.0	4.84100418410042
TIGR4_SP_1973_TSS_1879535_-	SP_1973	NC_003028.3	1879535	-	60	20	81	30.86	0.0	tss_intergenic	High Confidence (TSS_100.4)	1754.0	7.04417670682731
TIGR4_SP_1976_TSS_1881748_-	SP_1976	NC_003028.3	1881748	-	60	20	81	28.4	28.0	tss_intergenic	High Confidence (TSS_100.4)	2173.0	5.45979899497487
TIGR4_SP_1978_TSS_1883416_-	SP_1978	NC_003028.3	1883416	-	60	20	81	45.68	320.0	tss_within_coding	High Confidence (TSS_100.4)	115.0	115.0
TIGR4_SP_1979_TSS_1884186_-	SP_1979	NC_003028.3	1884186	-	60	20	81	22.22	196.0	tss_within_coding	High Confidence (TSS_100.4)	1992.0	8.97297297297297
TIGR4_SP_1985_TSS_1889514_-	SP_1985	NC_003028.3	1889514	-	60	20	81	28.4	24.0	tss_intergenic	High Confidence (TSS_100.4)	1504.0	6.51082251082251
TIGR4_SP_1988_TSS_1892695_-	SP_1988	NC_003028.3	1892695	-	60	20	81	30.86	88.0	tss_within_coding	High Confidence (TSS_100.4)	958.0	5.84146341463415
TIGR4_SP_1991_TSS_1895188_-	SP_1991	NC_003028.3	1895188	-	60	20	81	40.74	20.0	tss_intergenic	High Confidence (TSS_100.4)	4863.0	8.09151414309484
TIGR4_SP_1993_TSS_1896852_-	SP_1993	NC_003028.3	1896852	-	60	20	81	33.33	68.0	tss_intergenic	High Confidence (TSS_100.4)	53473.0	16.5193080012357
TIGR4_SP_1994_TSS_1898167_-	SP_1994	NC_003028.3	1898167	-	60	20	81	33.33	24.0	tss_intergenic	High Confidence (TSS_100.4)	14612.0	11.96723996724
TIGR4_SP_1997_TSS_1900656_-	SP_1997	NC_003028.3	1900656	-	60	20	81	35.8	26.0	tss_intergenic	High Confidence (TSS_100.4)	2630.0	6.35265700483092
TIGR4_SP_1999_TSS_1903439_-	SP_1999	NC_003028.3	1903439	-	60	20	81	24.69	115.0	tss_intergenic	High Confidence (TSS_100.4)	35216.0	15.3179643323184
TIGR4_SP_2001_TSS_1905887_-	SP_2001	NC_003028.3	1905887	-	60	20	81	34.57	441.0	tss_within_coding	High Confidence (TSS_100.4)	820.0	7.88461538461539
TIGR4_SP_2275_TSS_1908306_-	SP_2275	NC_003028.3	1908306	-	60	20	81	64.2	8.0	tss_intergenic	High Confidence (TSS_100.4)	943.0	943.0
TIGR4_SP_2279_TSS_1908675_-	SP_2279	NC_003028.3	1908675	-	60	20	81	55.56	25.0	tss_intergenic	High Confidence (TSS_100.4)	3319.0	3319.0
TIGR4_SP_rrnaC16S_TSS_1913865_-	SP_rrnaC16S	NC_003028.3	1913865	-	60	20	81	32.1	151.0	tss_intergenic	High Confidence (TSS_100.4)	4362.0	34.3464566929134
TIGR4_SP_2283_TSS_1914058_-	SP_2283	NC_003028.3	1914058	-	60	20	81	25.93	18.0	tss_intergenic	High Confidence (TSS_100.4)	14754.0	91.639751552795
TIGR4_SP_2009_TSS_1915676_-	SP_2009	NC_003028.3	1915676	-	60	20	81	38.27	13.0	tss_intergenic	High Confidence (TSS_100.4)	235127.0	6.3546120375125
TIGR4_SP_2010_TSS_1917912_-	SP_2010	NC_003028.3	1917912	-	60	20	81	24.69	0.0	tss_intergenic	High Confidence (TSS_100.4)	648.0	5.31147540983607
TIGR4_SP_2012_TSS_1920038_-	SP_2012	NC_003028.3	1920038	-	60	20	81	29.63	89.0	tss_intergenic	High Confidence (TSS_100.4)	1552.0	1552.0
TIGR4_SP_RS12475_TSS_1921994_-	SP_RS12475	NC_003028.3	1921994	-	60	20	81	27.16	0.0	tss_intergenic	High Confidence (TSS_100.4)	10809.0	5.72813990461049
TIGR4_SP_2016_TSS_1923085_-	SP_2016	NC_003028.3	1923085	-	60	20	81	28.4	61.0	tss_intergenic	High Confidence (TSS_100.4)	1898.0	7.97478991596639
TIGR4_SP_2026_TSS_1933476_-	SP_2026	NC_003028.3	1933476	-	60	20	81	23.46	50.0	tss_intergenic	High Confidence (TSS_100.4)	23392.0	7.42367502380197
TIGR4_SP_2029_TSS_1934935_-	SP_2029	NC_003028.3	1934935	-	60	20	81	30.86	24.0	tss_intergenic	High Confidence (TSS_100.4)	20560.0	7.77021919879063
TIGR4_SP_2042_TSS_1947754_-	SP_2042	NC_003028.3	1947754	-	60	20	81	28.4	23.0	tss_intergenic	High Confidence (TSS_100.4)	11734.0	7.98231292517007
TIGR4_SP_2044_TSS_1949098_-	SP_2044	NC_003028.3	1949098	-	60	20	81	24.69	28.0	tss_intergenic	High Confidence (TSS_100.4)	352.0	4.63157894736842
TIGR4_SP_2045_TSS_1950074_-	SP_2045	NC_003028.3	1950074	-	60	20	81	29.63	0.0	tss_intergenic	High Confidence (TSS_100.4)	1186.0	8.35211267605634
TIGR4_SP_2054_TSS_1955035_-	SP_2054	NC_003028.3	1955035	-	60	20	81	30.86	12.0	tss_intergenic	High Confidence (TSS_100.4)	10413.0	8.09090909090909
TIGR4_SP_2055_TSS_1956262_-	SP_2055	NC_003028.3	1956262	-	60	20	81	19.75	36.0	tss_intergenic	High Confidence (TSS_100.4)	691.0	6.28181818181818
TIGR4_SP_2057_TSS_1959537_-	SP_2057	NC_003028.3	1959537	-	60	20	81	22.22	27.0	tss_intergenic	High Confidence (TSS_100.4)	9142.0	7.5616211745244
TIGR4_SP_2058_TSS_1960808_-	SP_2058	NC_003028.3	1960808	-	60	20	81	35.8	58.0	tss_intergenic	High Confidence (TSS_100.4)	2526.0	8.42
TIGR4_SP_2060_TSS_1962449_-	SP_2060	NC_003028.3	1962449	-	60	20	81	25.93	40.0	tss_intergenic	High Confidence (TSS_100.4)	379.0	379.0
TIGR4_SP_2062_TSS_1963350_-	SP_2062	NC_003028.3	1963350	-	60	20	81	22.22	126.0	tss_intergenic	High Confidence (TSS_100.4)	101.0	14.4285714285714
TIGR4_SP_2063_TSS_1964773_-	SP_2063	NC_003028.3	1964773	-	60	20	81	34.57	27.0	tss_intergenic	High Confidence (TSS_100.4)	57600.0	4.99003725201421
TIGR4_SP_2066_TSS_1968386_-	SP_2066	NC_003028.3	1968386	-	60	20	81	30.86	25.0	tss_intergenic	High Confidence (TSS_100.4)	475.0	6.88405797101449
TIGR4_SP_2067_TSS_1969752_-	SP_2067	NC_003028.3	1969752	-	60	20	81	19.75	38.0	tss_intergenic	High Confidence (TSS_100.4)	209.0	4.64444444444444
TIGR4_SP_2290_TSS_1970410_-	SP_2290	NC_003028.3	1970410	-	60	20	81	50.62	11.0	tss_intergenic	High Confidence (TSS_100.4)	1149.0	1149.0
TIGR4_SP_2291_TSS_1970582_-	SP_2291	NC_003028.3	1970582	-	60	20	81	54.32	83.0	tss_intergenic	High Confidence (TSS_100.4)	765.0	765.0
TIGR4_SP_2292_TSS_1970690_-	SP_2292	NC_003028.3	1970690	-	60	20	81	45.68	35.0	tss_intergenic	High Confidence (TSS_100.4)	2714.0	2714.0
TIGR4_SP_rrnaB16S_TSS_1975881_-	SP_rrnaB16S	NC_003028.3	1975881	-	60	20	81	32.1	151.0	tss_intergenic	High Confidence (TSS_100.4)	4424.0	29.4933333333333
TIGR4_SP_2296_TSS_1976075_-	SP_2296	NC_003028.3	1976075	-	60	20	81	23.46	18.0	tss_intergenic	High Confidence (TSS_100.4)	15036.0	88.9704142011834
TIGR4_SP_2069_TSS_1978123_-	SP_2069	NC_003028.3	1978123	-	60	20	81	35.8	36.0	tss_intergenic	High Confidence (TSS_100.4)	3820.0	6.27257799671593
TIGR4_SP_2070_TSS_1979581_-	SP_2070	NC_003028.3	1979581	-	60	20	81	30.86	21.0	tss_within_coding	High Confidence (TSS_100.4)	250.0	4.62962962962963
TIGR4_SP_2072_TSS_1980447_-	SP_2072	NC_003028.3	1980447	-	60	20	81	33.33	28.0	tss_intergenic	High Confidence (TSS_100.4)	101.0	14.4285714285714
TIGR4_SP_2075_TSS_1984877_-	SP_2075	NC_003028.3	1984877	-	60	20	81	34.57	67.0	tss_within_coding	High Confidence (TSS_100.4)	347.0	13.88
TIGR4_SP_2077_TSS_1988024_-	SP_2077	NC_003028.3	1988024	-	60	20	81	17.28	37.0	tss_intergenic	High Confidence (TSS_100.4)	2681.0	6.03828828828829
TIGR4_SP_2098_TSS_2007047_-	SP_2098	NC_003028.3	2007047	-	60	20	81	43.21	411.0	tss_within_coding	High Confidence (TSS_100.4)	556.0	556.0
TIGR4_SP_2099_TSS_2009178_-	SP_2099	NC_003028.3	2009178	-	60	20	81	30.86	12.0	tss_intergenic	High Confidence (TSS_100.4)	444.0	24.6666666666667
TIGR4_SP_2102_TSS_2013000_-	SP_2102	NC_003028.3	2013000	-	60	20	81	20.99	15.0	tss_intergenic	High Confidence (TSS_100.4)	67991.0	8.83
TIGR4_SP_2107_TSS_2020339_-	SP_2107	NC_003028.3	2020339	-	60	20	81	28.4	139.0	tss_intergenic	High Confidence (TSS_100.4)	1723.0	6.02447552447552
TIGR4_SP_2114_TSS_2029313_-	SP_2114	NC_003028.3	2029313	-	60	20	81	34.57	22.0	tss_intergenic	High Confidence (TSS_100.4)	2783.0	2783.0
TIGR4_SP_2115_TSS_2029883_-	SP_2115	NC_003028.3	2029883	-	60	20	81	38.27	10.0	tss_intergenic	High Confidence (TSS_100.4)	11174.0	16.6776119402985
TIGR4_SP_2119_TSS_2032040_-	SP_2119	NC_003028.3	2032040	-	60	20	81	24.69	357.0	tss_within_coding	High Confidence (TSS_100.4)	1201.0	4.01672240802676
TIGR4_SP_2121_TSS_2033750_-	SP_2121	NC_003028.3	2033750	-	60	20	81	24.69	23.0	tss_intergenic	High Confidence (TSS_100.4)	17684.0	4.21047619047619
TIGR4_SP_2124_TSS_2036213_-	SP_2124	NC_003028.3	2036213	-	60	20	81	41.98	11.0	tss_intergenic	High Confidence (TSS_100.4)	170.0	170.0
TIGR4_SP_2126_TSS_2038586_-	SP_2126	NC_003028.3	2038586	-	60	20	81	28.4	23.0	tss_intergenic	High Confidence (TSS_100.4)	1066.0	6.5
TIGR4_SP_2131_TSS_2044277_-	SP_2131	NC_003028.3	2044277	-	60	20	81	23.46	14.0	tss_intergenic	High Confidence (TSS_100.4)	457.0	32.6428571428571
TIGR4_trn1025_TSS_2048654_-	trn1025	NC_003028.3	2048654	-	60	20	81	22.22	10.0	tss_intergenic	High Confidence (TSS_100.4)	678.0	5.69747899159664
TIGR4_SP_2139_TSS_2050356_-	SP_2139	NC_003028.3	2050356	-	60	20	81	30.86	146.0	tss_intergenic	High Confidence (TSS_100.4)	263.0	5.97727272727273
TIGR4_SP_2144_TSS_2057444_-	SP_2144	NC_003028.3	2057444	-	60	20	81	28.4	30.0	tss_intergenic	High Confidence (TSS_100.4)	137.0	8.5625
TIGR4_SP_2146_TSS_2061682_-	SP_2146	NC_003028.3	2061682	-	60	20	81	27.16	293.0	tss_intergenic	High Confidence (TSS_100.4)	202.0	9.18181818181818
TIGR4_SP_2156_TSS_2070891_-	SP_2156	NC_003028.3	2070891	-	60	20	81	34.57	26.0	tss_intergenic	High Confidence (TSS_100.4)	471.0	6.72857142857143
TIGR4_SP_2157_TSS_2072181_-	SP_2157	NC_003028.3	2072181	-	60	20	81	29.63	35.0	tss_intergenic	High Confidence (TSS_100.4)	179.0	5.11428571428571
TIGR4_SP_2172_TSS_2090344_-	SP_2172	NC_003028.3	2090344	-	60	20	81	25.93	69.0	tss_intergenic	High Confidence (TSS_100.4)	2262.0	9.9647577092511
TIGR4_SP_2177_TSS_2094955_-	SP_2177	NC_003028.3	2094955	-	60	20	81	27.16	68.0	tss_intergenic	High Confidence (TSS_100.4)	1211.0	7.52173913043478
TIGR4_SP_2186_TSS_2106238_-	SP_2186	NC_003028.3	2106238	-	60	20	81	25.93	43.0	tss_intergenic	High Confidence (TSS_100.4)	744.0	7.29411764705882
TIGR4_SP_2187_TSS_2107802_-	SP_2187	NC_003028.3	2107802	-	60	20	81	27.16	21.0	tss_intergenic	High Confidence (TSS_100.4)	746.0	5.44525547445255
TIGR4_SP_2190_TSS_2112123_-	SP_2190	NC_003028.3	2112123	-	60	20	81	22.22	27.0	tss_intergenic	High Confidence (TSS_100.4)	210.0	5.1219512195122
TIGR4_SP_2191_TSS_2112724_-	SP_2191	NC_003028.3	2112724	-	60	20	81	24.69	22.0	tss_intergenic	High Confidence (TSS_100.4)	218.0	6.05555555555556
TIGR4_SP_2194_TSS_2118118_-	SP_2194	NC_003028.3	2118118	-	60	20	81	46.91	278.0	tss_within_coding	High Confidence (TSS_100.4)	226.0	226.0
TIGR4_SP_2195_TSS_2118336_-	SP_2195	NC_003028.3	2118336	-	60	20	81	32.1	36.0	tss_intergenic	High Confidence (TSS_100.4)	4742.0	8.45276292335116
TIGR4_SP_2199_TSS_2121369_-	SP_2199	NC_003028.3	2121369	-	60	20	81	30.86	165.0	tss_within_coding	High Confidence (TSS_100.4)	240.0	240.0
TIGR4_SP_2202_TSS_2123545_-	SP_2202	NC_003028.3	2123545	-	60	20	81	38.27	384.0	tss_within_coding	High Confidence (TSS_100.4)	545.0	5.09345794392523
TIGR4_SP_2203_TSS_2124926_-	SP_2203	NC_003028.3	2124926	-	60	20	81	33.33	411.0	tss_within_coding	High Confidence (TSS_100.4)	584.0	584.0
TIGR4_SP_2205_TSS_2126994_-	SP_2205	NC_003028.3	2126994	-	60	20	81	32.1	13.0	tss_intergenic	High Confidence (TSS_100.4)	4829.0	11.8068459657702
TIGR4_SP_2206_TSS_2127700_-	SP_2206	NC_003028.3	2127700	-	60	20	81	23.46	35.0	tss_intergenic	High Confidence (TSS_100.4)	13434.0	5.14121699196326
TIGR4_SP_2214_TSS_2134257_-	SP_2214	NC_003028.3	2134257	-	60	20	81	34.57	72.0	tss_intergenic	High Confidence (TSS_100.4)	202.0	202.0
TIGR4_SP_2215_TSS_2135152_-	SP_2215	NC_003028.3	2135152	-	60	20	81	24.69	109.0	tss_intergenic	High Confidence (TSS_100.4)	11624.0	15.8581173260573
TIGR4_SP_2216_TSS_2136474_-	SP_2216	NC_003028.3	2136474	-	60	20	81	28.4	29.0	tss_intergenic	High Confidence (TSS_100.4)	63910.0	63910.0
TIGR4_SP_2225_TSS_2144315_-	SP_2225	NC_003028.3	2144315	-	60	20	81	29.63	21.0	tss_intergenic	High Confidence (TSS_100.4)	8606.0	9.62639821029083
TIGR4_SP_2228_TSS_2147498_-	SP_2228	NC_003028.3	2147498	-	60	20	81	25.93	48.0	tss_intergenic	High Confidence (TSS_100.4)	2617.0	4.03858024691358
TIGR4_SP_2229_TSS_2148649_-	SP_2229	NC_003028.3	2148649	-	60	20	81	25.93	22.0	tss_intergenic	High Confidence (TSS_100.4)	6068.0	4.88566827697263
TIGR4_SP_2298_TSS_2155630_-	SP_2298	NC_003028.3	2155630	-	60	20	81	28.4	17.0	tss_intergenic	High Confidence (TSS_100.4)	144.0	24.0
TIGR4_SP_2237_TSS_2157927_-	SP_2237	NC_003028.3	2157927	-	60	20	81	24.69	42.0	tss_intergenic	High Confidence (TSS_100.4)	105.0	21.0
TIGR4_SP_2238_TSS_2158646_-	SP_2238	NC_003028.3	2158646	-	60	20	81	20.99	0.0	tss_intergenic	High Confidence (TSS_100.4)	1183.0	5.52803738317757
